1981	1.17745354500000	-29.3590890000000
1982	1.46220858300000	-24.6791390000000
1983	1.84542631900000	-14.5717570000000
1984	0.747224265000000	-17.2325250000000
1985	0.674536813000000	-22.4565920000000
1986	1.06960413000000	-20.1140350000000
1987	0.802248751000000	-27.2273810000000
1988	0.706740408000000	-33.3819200000000
1989	0.731274857000000	-39.0815380000000
1990	0.609715998000000	-48.1395420000000
1991	0.817979236000000	-53.3529140000000
1992	0.894928963000000	-60.1171450000000
1993	1.11617660100000	-56.0720230000000
1994	0.759138311000000	-62.6875780000000
1995	1.54729345800000	-52.3859080000000
1996	1.48244588200000	-52.2950730000000
1997	0.907091439000000	-51.0935820000000
1998	1.58522982600000	-38.6083030000000
1999	0.798510177000000	-42.7851880000000
2000	1.04641395500000	-44.9166660000000
2001	0.988538471000000	-50.7559920000000
2002	0.834581314000000	-55.4342260000000
2003	0.920561879000000	-57.6808450000000
2004	0.850902670000000	-57.5076190300000
2005	1.23812757100000	-55.1552981800000
2006	1.11623299100000	-52.3757677700000
2007	0.594979231000000	-49.4065256300000
2008	0.717627131000000	-55.2037964700000
2009	0.827664137000000	-56.1545157900000
2010	1.32611712800000	-62.8200189600000
2011	0.850066074000000	-65.1551215300000
2012	1.06204911700000	-57.5849136900000
2013	0.302850379000000	-54.7995388700000
